settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,lost_energy_estimate_half_hour_count,accepted_down_delta_mwh_lower_bound,dispatch_down_mwh_lower_bound,lost_energy_mwh,primary_dispatch_block_reason,dispatch_minus_lost_energy_gap_mwh
2024-10-06,T_WLNYO-2,WLNYO-2,,,,unmapped,48,36,0.0,2967.0,360.65000000000003,physical_below_generation,2606.35
2024-10-06,T_LARYW-3,LARYO-3,,,,unmapped,48,23,0.0,2876.5,293.48,physical_below_generation,2583.02
2024-10-06,T_LARYW-4,LARYO-4,,,,unmapped,48,21,0.0,2804.5,241.53,physical_below_generation,2562.97
2024-10-06,T_WDNSO-2,WDNSO-2,,,,unmapped,48,34,0.0,3023.5,508.284,physical_below_generation,2515.216
2024-10-06,T_LARYW-2,LARYO-2,,,,unmapped,48,24,0.0,2701.5,360.99,physical_below_generation,2340.51
2024-10-06,T_LARYW-1,LARYO-1,,,,unmapped,48,26,0.0,2713.5,415.49,physical_below_generation,2298.01
2024-10-06,T_DDGNO-1,DDGNO-1,,,,unmapped,48,38,0.0,2134.0,130.617,physical_below_generation,2003.383
2024-10-06,T_SHRSW-2,SHRSO-2,,,,unmapped,48,18,0.0,2214.5,216.317,physical_below_generation,1998.183
2024-10-06,T_HMGTO-1,HMGTO-1,,,,unmapped,48,11,0.0,2050.0,102.241,physical_below_generation,1947.759
2024-10-06,T_WLNYW-1,WLNYW-1,,,,unmapped,48,36,0.0,2302.5,355.91999999999996,physical_below_generation,1946.58
2024-10-06,T_DDGNO-3,DDGNO-3,,,,unmapped,48,25,0.0,2156.5,223.63,physical_below_generation,1932.87
2024-10-06,T_DDGNO-4,DDGNO-4,,,,unmapped,48,10,0.0,1918.5,26.973,physical_below_generation,1891.527
2024-10-06,T_GANW-13,GAOFO-3,,,,unmapped,48,22,0.0,1924.5,47.63999999999999,physical_below_generation,1876.86
2024-10-06,T_HMGTO-2,HMGTO-2,,,,unmapped,48,9,0.0,1957.5,99.238,physical_below_generation,1858.262
2024-10-06,T_GANW-11,GAOFO-1,,,,unmapped,48,15,0.0,1897.5,43.69499999999998,physical_below_generation,1853.805
2024-10-06,T_LNCSW-2,LNCSO-2,,,,unmapped,48,10,0.0,1914.5,73.96799999999999,physical_below_generation,1840.532
2024-10-06,T_GANW-22,GAOFO-2,,,,unmapped,48,47,0.0,1798.0,25.599999999999994,physical_below_generation,1772.4
2024-10-06,T_GANW-24,GAOFO-4,,,,unmapped,48,42,0.0,1795.5,39.12999999999999,physical_below_generation,1756.3700000000001
2024-10-06,T_LNCSW-1,LNCSO-1,,,,unmapped,48,9,0.0,1770.25,52.83,physical_below_generation,1717.42
2024-10-06,T_SHRSW-1,SHRSO-1,,,,unmapped,48,24,0.0,1862.5,210.37199999999999,physical_below_generation,1652.128
2024-10-06,T_DDGNO-2,DDGNO-2,,,,unmapped,48,8,0.0,1474.0,11.313000000000002,physical_below_generation,1462.687
2024-10-06,T_GYMR-15,GYMRO-15,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,33,0.0,1779.0,491.48999999999995,physical_below_generation,1287.51
2024-10-06,T_SOKYW-1,SOKYW-1,,,,unmapped,48,0,0.0,1213.75,0.0,physical_below_generation,1213.75
2024-10-06,T_GYMR-17,GYMRO-17,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,41,0.0,1573.0,415.88,physical_below_generation,1157.12
2024-10-06,T_THNTO-1,THNTO-1,,,,unmapped,48,2,0.0,1070.75,9.826999999999998,physical_below_generation,1060.923
2024-10-06,T_THNTO-2,THNTO-2,,,,unmapped,48,3,0.0,1070.75,17.357999999999997,physical_below_generation,1053.392
2024-10-06,T_MOWWO-4,MOWWO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,0.0,1009.0,0.0,outage,1009.0
2024-10-06,T_PNYCW-1,PNYCW-1,,,England/Wales,region_only,48,2,7.933333333333334,971.0,5.885,physical_below_generation,965.115
2024-10-06,T_OMNDW-1,OMNDO-1,,,,unmapped,48,4,0.0,966.5,6.565,physical_below_generation,959.935
2024-10-06,E_KINCW-1,KINCW-1,,,,unmapped,48,42,0.0,1070.25,147.034,physical_below_generation,923.216
2024-10-06,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,18,0.0,1012.25,94.571,physical_below_generation,917.679
2024-10-06,T_FALGW-1,FALGW-1,,,,unmapped,48,30,0.0,1130.25,265.33,physical_below_generation,864.9200000000001
