settlement_date,elexon_bm_unit,national_grid_bm_unit,cluster_key,cluster_label,parent_region,mapping_status,dispatch_half_hour_count,estimated_dispatch_half_hour_count,blocked_dispatch_half_hour_count,accepted_down_delta_mwh_lower_bound,physical_dispatch_down_increment_mwh_lower_bound,estimated_dispatch_down_mwh_lower_bound,blocked_dispatch_down_mwh_lower_bound,blocked_outage_dispatch_down_mwh_lower_bound,blocked_availability_unknown_dispatch_down_mwh_lower_bound,blocked_physical_below_generation_dispatch_down_mwh_lower_bound,blocked_physical_inconsistent_dispatch_down_mwh_lower_bound,lost_energy_mwh,dispatch_alignment_state,primary_dispatch_block_reason
2024-10-05,T_BOWLW-1,BOWLW-1,,,,unmapped,48,31,17,0.0,1151.25,763.0,388.25,0.0,0.0,388.25,0.0,114.787,partially_blocked,physical_below_generation
2024-10-05,T_KENNW-1,KENNW-1,,,,unmapped,48,28,20,0.0,962.5,575.25,387.25,0.0,0.0,387.25,0.0,224.805,partially_blocked,physical_below_generation
2024-10-05,T_GYMR-28,GYMRO-28,north_wales_offshore,North Wales Offshore,England/Wales,mapped,48,32,16,0.0,1123.5,744.0,379.5,0.0,0.0,344.0,35.5,200.96,partially_blocked,physical_below_generation
2024-10-05,E_BTUIW-3,BTUIW-3,,,,unmapped,48,32,16,1.5666666666666667,1134.9333333333334,757.5,379.0,0.0,0.0,379.0,0.0,95.183,partially_blocked,physical_below_generation
2024-10-05,T_KLGLW-1,KLGLW-1,,,,unmapped,48,44,4,1.8666666666666667,4811.133333333333,4440.0,373.0,0.0,0.0,277.5,95.5,655.749,partially_blocked,physical_below_generation
2024-10-05,T_MKHLW-1,MKHLW-1,,,,unmapped,48,28,20,0.0,898.5,526.0,372.5,0.0,0.0,359.5,13.0,78.37,partially_blocked,physical_below_generation
2024-10-05,T_DDGNO-1,DDGNO-1,,,,unmapped,48,33,15,0.0,923.5,561.0,362.5,0.0,0.0,362.5,0.0,180.478,partially_blocked,physical_below_generation
2024-10-05,T_BLLA-1,BLLA-1,,,,unmapped,48,24,24,0.0,755.5,423.5,332.0,0.0,0.0,332.0,0.0,135.96,partially_blocked,physical_below_generation
2024-10-05,T_GANW-11,GAOFO-1,,,,unmapped,48,34,14,0.0,634.0,303.5,330.5,0.0,0.0,312.5,18.0,63.131,partially_blocked,physical_below_generation
2024-10-05,T_DDGNO-3,DDGNO-3,,,,unmapped,48,35,13,0.0,888.0,559.0,329.0,0.0,0.0,329.0,0.0,193.06,partially_blocked,physical_below_generation
2024-10-05,T_COUWW-1,COUWW-1,,,,unmapped,48,11,37,0.0,402.0,96.5,305.5,0.0,0.0,305.5,0.0,4.472999999999998,partially_blocked,physical_below_generation
2024-10-05,T_SHRSW-2,SHRSO-2,,,,unmapped,48,26,22,0.0,744.0,457.5,286.5,0.0,0.0,286.5,0.0,144.213,partially_blocked,physical_below_generation
2024-10-05,T_GANW-22,GAOFO-2,,,,unmapped,48,36,12,0.0,659.5,383.0,276.5,0.0,0.0,245.0,31.5,68.36,partially_blocked,physical_below_generation
2024-10-05,T_DOREW-1,DOREW-1,,,,unmapped,42,22,20,2.1,850.4,576.75,275.75,0.0,0.0,275.75,0.0,390.102,partially_blocked,physical_below_generation
2024-10-05,T_SANQW-1,SANQW-1,,,,unmapped,48,27,21,2.7,597.05,330.5,269.25,0.0,0.0,269.25,0.0,200.076,partially_blocked,physical_below_generation
2024-10-05,T_SHRSW-1,SHRSO-1,,,,unmapped,48,26,22,0.0,691.5,425.0,266.5,0.0,0.0,266.5,0.0,115.853,partially_blocked,physical_below_generation
2024-10-05,T_GANW-13,GAOFO-3,,,,unmapped,48,38,10,0.0,670.0,409.5,260.5,0.0,0.0,240.5,20.0,100.66,partially_blocked,physical_below_generation
2024-10-05,T_CRGHW-1,CRGHW-1,,,,unmapped,48,28,20,0.0,692.0,433.5,258.5,0.0,0.0,258.5,0.0,86.091,partially_blocked,physical_below_generation
2024-10-05,T_ARCHW-1,ARCHW-1,,,,unmapped,48,40,8,0.0,1581.0,1326.5,254.5,0.0,0.0,184.5,70.0,162.73000000000002,partially_blocked,physical_below_generation
2024-10-05,T_STLGW-3,STLGW-3,,,,unmapped,48,3,45,0.0,314.7916666666667,67.5,247.29166666666669,0.0,0.0,247.29166666666669,0.0,23.551000000000002,partially_blocked,physical_below_generation
2024-10-05,T_GANW-24,GAOFO-4,,,,unmapped,48,38,10,0.0,669.0,422.5,246.5,0.0,0.0,246.5,0.0,74.69000000000001,partially_blocked,physical_below_generation
2024-10-05,T_GNFSW-1,GNFSW-1,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,5,43,0.0,295.5,50.75,244.75,0.0,0.0,244.75,0.0,7.369999999999997,partially_blocked,physical_below_generation
2024-10-05,T_WISTW-2,WISTW-2,,,,unmapped,48,39,9,11.2,1317.8,1087.75,241.25,0.0,0.0,241.25,0.0,623.394,partially_blocked,physical_below_generation
2024-10-05,T_THNTO-1,THNTO-1,,,,unmapped,48,23,25,0.0,301.5,60.25,241.25,0.0,0.0,241.25,0.0,39.458,partially_blocked,physical_below_generation
2024-10-05,T_THNTO-2,THNTO-2,,,,unmapped,48,25,23,0.0,301.5,64.25,237.25,0.0,0.0,237.25,0.0,40.365,partially_blocked,physical_below_generation
2024-10-05,T_STLGW-1,STLGW-1,,,,unmapped,48,6,42,0.0,370.94999999999993,140.0,230.95,0.0,0.0,230.95,0.0,29.102999999999998,partially_blocked,physical_below_generation
2024-10-05,T_GLWSW-1,GLWSW-1,,,,unmapped,48,24,24,0.0,558.25,330.0,228.25,0.0,0.0,228.25,0.0,186.9,partially_blocked,physical_below_generation
2024-10-05,T_FSDLW-1,FSDLW-1,,,,unmapped,48,0,48,0.0,223.5,0.0,223.5,0.0,0.0,223.5,0.0,0.0,fully_blocked,physical_below_generation
2024-10-05,T_BLKWW-1,BLKWW-1,,,,unmapped,48,38,10,0.0,1053.0,833.5,219.5,0.0,0.0,219.5,0.0,164.678,partially_blocked,physical_below_generation
2024-10-05,T_HRSTW-1,HRSTW-1,,,,unmapped,48,27,21,0.0,514.5,298.0,216.5,0.0,0.0,216.5,0.0,104.17,partially_blocked,physical_below_generation
2024-10-05,T_CLDCW-1,CLDCW-1,,,Scotland,region_only,48,2,46,0.0,289.2916666666667,75.5,213.79166666666669,0.0,0.0,213.79166666666669,0.0,15.112000000000002,partially_blocked,physical_below_generation
2024-10-05,T_CLDNW-1,CLDNW-1,,,Scotland,region_only,48,1,47,0.0,271.275,60.0,211.27499999999998,0.0,0.0,211.27499999999998,0.0,18.615000000000002,partially_blocked,physical_below_generation
2024-10-05,T_MILWW-1,MILWW-1,,,,unmapped,48,31,17,0.0,668.25,465.75,202.5,0.0,0.0,202.5,0.0,138.12,partially_blocked,physical_below_generation
2024-10-05,T_BHLAW-1,BHLAW-1,,,,unmapped,48,2,46,0.0,237.24166666666667,37.0,200.24166666666667,0.0,0.0,200.24166666666667,0.0,7.206000000000001,partially_blocked,physical_below_generation
2024-10-05,T_GNFSW-2,GNFSW-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,11,37,0.0,256.25,56.5,199.75,0.0,0.0,199.75,0.0,4.214000000000002,partially_blocked,physical_below_generation
2024-10-05,T_DOREW-2,DOREW-2,,,,unmapped,42,27,15,1.2666666666666666,721.2333333333333,525.25,197.25,0.0,0.0,197.25,0.0,292.872,partially_blocked,physical_below_generation
2024-10-05,T_ANSUW-1,ANSUW-1,,,,unmapped,48,17,31,0.0,259.75,85.5,174.25,0.0,0.0,174.25,0.0,16.117,partially_blocked,physical_below_generation
2024-10-05,T_BLLA-2,BLLA-2,,,,unmapped,48,31,17,0.0,571.0,401.0,170.0,0.0,0.0,170.0,0.0,140.133,partially_blocked,physical_below_generation
2024-10-05,T_DALQW-1,DALQW-1,,,,unmapped,48,27,21,0.0,579.25,409.5,169.75,0.0,0.0,169.75,0.0,213.469,partially_blocked,physical_below_generation
2024-10-05,T_ACHRW-1,ACHRW-1,,,,unmapped,48,36,12,0.0,805.25,636.25,169.0,0.0,0.0,147.75,21.25,206.78300000000002,partially_blocked,physical_below_generation
2024-10-05,T_DOUGW-1,DOUGW-1,,,,unmapped,48,2,46,0.0,173.75,7.0,166.75,0.0,0.0,166.75,0.0,1.8650000000000002,partially_blocked,physical_below_generation
2024-10-05,T_STLGW-2,STLGW-2,,,,unmapped,48,4,44,0.0,279.6166666666667,117.5,162.11666666666667,0.0,0.0,162.11666666666667,0.0,8.154,partially_blocked,physical_below_generation
2024-10-05,T_GNAPW-1,GNAPW-1,,,,unmapped,48,30,18,1.1333333333333333,404.8666666666667,259.5,146.5,0.0,0.0,138.0,8.5,149.696,partially_blocked,physical_below_generation
2024-10-05,T_HADHW-1,HADHW-1,,,,unmapped,48,1,47,0.0,177.66666666666669,36.5,141.16666666666666,0.0,0.0,141.16666666666666,0.0,1.232999999999997,partially_blocked,physical_below_generation
2024-10-05,T_KILBW-1,KILBW-1,,,,unmapped,48,36,12,0.0,668.0,532.5,135.5,0.0,0.0,135.5,0.0,232.27500000000003,partially_blocked,physical_below_generation
2024-10-05,T_BEINW-1,BEINW-1,,,,unmapped,48,40,8,0.0,790.0,659.5,130.5,0.0,0.0,130.5,0.0,383.66700000000003,partially_blocked,physical_below_generation
2024-10-05,E_GRGRW-1,GRGRW-1,,,,unmapped,48,34,14,0.0,443.0,322.75,120.25,0.0,0.0,120.25,0.0,106.11699999999999,partially_blocked,physical_below_generation
2024-10-05,T_HALSW-1,HALSW-1,,,,unmapped,48,28,20,0.3833333333333333,271.6166666666667,157.5,114.5,0.0,0.0,114.5,0.0,109.22900000000001,partially_blocked,physical_below_generation
2024-10-05,T_BEATO-3,BEATO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,46,0.0,180.60833333333332,67.0,113.60833333333333,0.0,0.0,113.60833333333333,0.0,20.221,partially_blocked,physical_below_generation
2024-10-05,E_HLTWW-1,HLTWW-1,,,,unmapped,48,18,30,0.0,181.5,73.0,108.5,0.0,0.0,108.5,0.0,27.576,partially_blocked,physical_below_generation
2024-10-05,T_CREAW-1,CREAW-1,,,,unmapped,48,30,18,0.0,335.0,226.5,108.5,0.0,0.0,108.5,0.0,63.206,partially_blocked,physical_below_generation
2024-10-05,T_STRNW-1,STRNW-1,,,,unmapped,48,6,42,0.0,134.13333333333333,27.0,107.13333333333333,0.0,0.0,107.13333333333333,0.0,4.306,partially_blocked,physical_below_generation
2024-10-05,T_AKGLW-3,AKGLW-3,,,,unmapped,48,41,7,0.0,989.75,884.5,105.25,0.0,0.0,105.25,0.0,308.73199999999997,partially_blocked,physical_below_generation
2024-10-05,T_TWSHW-1,TWSHW-1,,,,unmapped,48,41,7,3.866666666666667,822.8833333333333,725.75,101.0,0.0,0.0,101.0,0.0,440.52099999999996,partially_blocked,physical_below_generation
2024-10-05,T_MOWWO-3,MOWWO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,10,0,10,0.0,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-05,T_GORDW-2,GORDW-2,,,,unmapped,48,19,29,0.3333333333333333,152.375,58.24166666666666,94.46666666666668,0.0,0.0,94.46666666666668,0.0,38.72266666666667,partially_blocked,physical_below_generation
2024-10-05,T_DNLWW-1,DNLWW-1,,,,unmapped,48,22,26,0.0,181.0,87.5,93.5,0.0,0.0,93.5,0.0,22.406,partially_blocked,physical_below_generation
2024-10-05,T_BDCHW-1,BDCHW-1,,,,unmapped,48,12,36,0.08333333333333333,123.91666666666666,31.0,93.0,0.0,0.0,93.0,0.0,17.783,partially_blocked,physical_below_generation
2024-10-05,T_CLDSW-1,CLDSW-1,,,,unmapped,48,1,47,0.0,121.875,30.5,91.375,0.0,0.0,91.375,0.0,5.800999999999998,partially_blocked,physical_below_generation
2024-10-05,E_BRYBW-1,BRYBW-1,,,,unmapped,48,33,15,0.03333333333333333,339.7166666666667,251.25,88.5,0.0,0.0,88.5,0.0,90.77,partially_blocked,physical_below_generation
2024-10-05,E_BETHW-1,BETHW-1,,,,unmapped,48,27,21,0.0,226.5,140.5,86.0,0.0,0.0,78.5,7.5,49.367999999999995,partially_blocked,physical_below_generation
2024-10-05,E_CNCLW-1,CNCLW-1,,,,unmapped,48,32,16,0.0,320.0,234.25,85.75,0.0,0.0,85.75,0.0,88.324,partially_blocked,physical_below_generation
2024-10-05,T_GRIFW-2,GRIFW-2,,,,unmapped,48,3,45,0.0,106.80833333333334,21.5,85.30833333333334,0.0,0.0,85.30833333333334,0.0,12.538,partially_blocked,physical_below_generation
2024-10-05,T_DUNGW-1,DUNGW-1,,,,unmapped,48,8,40,0.0,361.45833333333337,283.0,78.45833333333333,0.0,0.0,78.45833333333333,0.0,44.084999999999994,partially_blocked,physical_below_generation
2024-10-05,T_BEATO-1,BEATO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,3,45,0.0,155.025,80.0,75.025,0.0,0.0,75.025,0.0,14.762,partially_blocked,physical_below_generation
2024-10-05,E_HRHLW-1,HRHLW-1,,,,unmapped,48,38,10,1.4,425.1,352.5,74.0,0.0,0.0,74.0,0.0,235.414,partially_blocked,physical_below_generation
2024-10-05,T_SGRWO-1,SGRWO-1,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,30,18,19.316666666666666,1799.975,1746.0333333333333,73.25833333333334,0.0,0.0,73.25833333333334,0.0,1790.8473333333334,partially_blocked,physical_below_generation
2024-10-05,E_HBHDW-1,HBHDW-1,,,,unmapped,48,40,8,0.0,577.25,505.25,72.0,0.0,0.0,72.0,0.0,148.526,partially_blocked,physical_below_generation
2024-10-05,T_MYGPW-1,MYGPW-1,,,,unmapped,48,4,44,0.0,73.5,6.75,66.75,0.0,0.0,66.75,0.0,1.5099999999999998,partially_blocked,physical_below_generation
2024-10-05,E_KINCW-1,KINCW-1,,,,unmapped,48,45,3,0.0,1065.25,1000.75,64.5,0.0,0.0,64.5,0.0,150.827,partially_blocked,physical_below_generation
2024-10-05,E_BNWKW-1,BNWKW-1,,,,unmapped,48,25,23,0.0,149.25,85.25,64.0,0.0,0.0,64.0,0.0,26.009999999999998,partially_blocked,physical_below_generation
2024-10-05,T_GRGBW-1,GRGBW-1,,,,unmapped,48,7,41,0.0,102.75,39.5,63.24999999999999,0.0,0.0,63.24999999999999,0.0,8.437000000000001,partially_blocked,physical_below_generation
2024-10-05,T_EWHLW-1,EWHLW-1,,,,unmapped,48,28,20,0.0,144.0,84.0,60.0,0.0,0.0,60.0,0.0,26.006999999999998,partially_blocked,physical_below_generation
2024-10-05,T_SGRWO-6,SGRWO-6,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,37,11,7.116666666666667,1803.0833333333335,1753.3999999999999,56.800000000000004,0.0,0.0,56.800000000000004,0.0,1825.202,partially_blocked,physical_below_generation
2024-10-05,T_BEATO-4,BEATO-4,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,2,46,0.0,119.05000000000001,63.5,55.55,0.0,0.0,55.55,0.0,26.933999999999997,partially_blocked,physical_below_generation
2024-10-05,T_CRYRW-3,CRYRW-3,,,,unmapped,48,25,23,0.0,118.25,65.0,53.25,0.0,0.0,53.25,0.0,27.601999999999997,partially_blocked,physical_below_generation
2024-10-05,T_SAKNW-1,SAKNW-1,,,,unmapped,48,40,8,0.6333333333333333,1032.3666666666668,980.0,53.0,0.0,0.0,53.0,0.0,902.803,partially_blocked,physical_below_generation
2024-10-05,T_GORDW-1,GORDW-1,,,,unmapped,48,2,46,0.0,71.48333333333333,19.0,52.483333333333334,0.0,0.0,52.483333333333334,0.0,0.8500000000000005,partially_blocked,physical_below_generation
2024-10-05,T_GRIFW-1,GRIFW-1,,,,unmapped,48,8,40,0.0,83.44166666666666,31.0,52.44166666666666,0.0,0.0,52.44166666666666,0.0,13.052,partially_blocked,physical_below_generation
2024-10-05,T_WDRGW-1,WDRGW-1,,,,unmapped,48,45,3,3.583333333333333,989.9166666666667,942.5,51.0,0.0,0.0,51.0,0.0,635.201,partially_blocked,physical_below_generation
2024-10-05,T_BEATO-2,BEATO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,48.69166666666666,0.0,48.69166666666666,0.0,0.0,48.69166666666666,0.0,0.0,fully_blocked,physical_below_generation
2024-10-05,T_VKNGW-2,VKNGW-2,shetland_wind,Shetland Wind,Scotland,mapped,48,26,22,0.41666666666666663,113.4,67.00833333333333,46.80833333333335,0.0,0.0,46.80833333333335,0.0,62.31633333333333,partially_blocked,physical_below_generation
2024-10-05,T_VKNGW-1,VKNGW-1,shetland_wind,Shetland Wind,Scotland,mapped,48,18,30,0.5,133.25,87.41666666666667,46.33333333333333,0.0,0.0,46.33333333333333,0.0,80.76066666666667,partially_blocked,physical_below_generation
2024-10-05,T_VKNGW-4,VKNGW-4,shetland_wind,Shetland Wind,Scotland,mapped,48,27,21,0.3666666666666667,108.48333333333332,63.15833333333334,45.69166666666667,0.0,0.0,45.69166666666667,0.0,55.95933333333333,partially_blocked,physical_below_generation
2024-10-05,T_TDBNW-1,TDBNW-1,,,,unmapped,48,8,40,0.0,57.300000000000004,15.5,41.8,0.0,0.0,41.8,0.0,6.584,partially_blocked,physical_below_generation
2024-10-05,E_BABAW-1,BABAW-1,,,,unmapped,48,37,11,0.1,196.65,155.5,41.25,0.0,0.0,41.25,0.0,80.828,partially_blocked,physical_below_generation
2024-10-05,E_ASHWW-1,ASHWW-1,,,,unmapped,48,42,6,0.0,459.0,421.0,38.0,0.0,0.0,38.0,0.0,98.28900000000002,partially_blocked,physical_below_generation
2024-10-05,T_VKNGW-3,VKNGW-3,shetland_wind,Shetland Wind,Scotland,mapped,48,27,21,0.3833333333333333,126.25833333333334,89.70833333333333,36.93333333333334,0.0,0.0,36.93333333333334,0.0,88.54633333333334,partially_blocked,physical_below_generation
2024-10-05,E_TULWW-1,TULWW-1,,,,unmapped,48,27,21,0.0,92.25,56.0,36.25,0.0,0.0,36.25,0.0,15.183,partially_blocked,physical_below_generation
2024-10-05,E_CLFLW-1,CLFLW-1,,,,unmapped,48,27,21,0.0,88.0,54.5,33.5,0.0,0.0,31.0,2.5,17.314,partially_blocked,physical_below_generation
2024-10-05,T_SGRWO-3,SGRWO-3,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,38,10,2.3666666666666667,842.2666666666667,821.6666666666666,22.96666666666667,0.0,0.0,22.96666666666667,0.0,855.5536666666667,partially_blocked,physical_below_generation
2024-10-05,T_GRGBW-2,GRGBW-2,,,,unmapped,48,15,33,0.0,119.125,99.0,20.125,0.0,0.0,20.125,0.0,30.490000000000002,partially_blocked,physical_below_generation
2024-10-05,T_SGRWO-4,SGRWO-4,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,38,10,1.9833333333333334,703.725,687.2583333333334,18.45,0.0,0.0,18.45,0.0,683.2583333333334,partially_blocked,physical_below_generation
2024-10-05,T_SGRWO-2,SGRWO-2,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,39,9,1.1166666666666667,619.3333333333334,613.1916666666666,7.258333333333333,0.0,0.0,7.258333333333333,0.0,624.6146666666666,partially_blocked,physical_below_generation
2024-10-05,T_SGRWO-5,SGRWO-5,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,mapped,48,42,6,2.3833333333333333,751.225,746.8333333333334,6.775,0.0,0.0,6.775,0.0,741.8433333333332,partially_blocked,physical_below_generation
2024-10-05,E_CRGTW-1,CRGTW-1,,,,unmapped,48,48,0,0.0,33.25,33.25,0.0,0.0,0.0,0.0,0.0,29.119,fully_estimated,
2024-10-05,E_PIBUW-1,PIBUW-1,,,,unmapped,48,48,0,0.0,652.0,652.0,0.0,0.0,0.0,0.0,0.0,652.1780000000001,fully_estimated,
2024-10-06,T_HOWBO-2,HOWBO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,2,46,0.0,8709.75,331.5,8378.25,0.0,0.0,8378.25,0.0,16.830000000000013,partially_blocked,physical_below_generation
2024-10-06,T_HOWBO-1,HOWBO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,9,39,0.0,8740.25,1451.75,7288.5,0.0,0.0,7288.5,0.0,250.91000000000003,partially_blocked,physical_below_generation
2024-10-06,T_EAAO-2,EAAO-2,east_anglia_offshore,East Anglia Offshore,England/Wales,mapped,48,11,37,0.0,8160.0,1870.0,6290.0,0.0,0.0,6290.0,0.0,88.19099999999997,partially_blocked,physical_below_generation
2024-10-06,T_WLNYO-3,WLNYO-3,,,,unmapped,48,0,48,0.0,5394.5,0.0,5394.5,5394.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_HOWAO-2,HOWAO-2,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,20,28,0.0,8458.5,3416.5,5042.0,0.0,0.0,5042.0,0.0,249.03599999999994,partially_blocked,physical_below_generation
2024-10-06,T_MOWEO-3,MOWEO-3,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,4705.5,0.0,4705.5,4705.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_HOWBO-3,HOWBO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,20,28,0.0,7697.0,3149.25,4547.75,0.0,0.0,4547.75,0.0,239.95,partially_blocked,physical_below_generation
2024-10-06,T_HOWAO-1,HOWAO-1,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,24,24,0.0,8331.75,4105.5,4226.25,0.0,0.0,4226.25,0.0,240.45600000000002,partially_blocked,physical_below_generation
2024-10-06,T_MOWEO-1,MOWEO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,1.7666666666666668,3847.2333333333336,0.0,3849.0,3849.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_TKNEW-1,TKNEW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,18,30,0.0,6370.5,2553.5,3817.0,0.0,0.0,3543.5,273.5,391.534,partially_blocked,physical_below_generation
2024-10-06,T_HOWAO-3,HOWAO-3,dogger_hornsea_offshore,Dogger and Hornsea Offshore,England/Wales,mapped,48,26,22,0.0,8396.25,4592.75,3803.5,0.0,0.0,3803.5,0.0,239.99900000000002,partially_blocked,physical_below_generation
2024-10-06,T_MOWEO-2,MOWEO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,3747.5,0.0,3747.5,3747.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_RCBKO-2,RCBKO-2,humber_offshore,Humber Offshore,England/Wales,mapped,48,5,43,0.0,3997.0,331.75,3665.25,0.0,0.0,3665.25,0.0,70.196,partially_blocked,physical_below_generation
2024-10-06,T_TKNWW-1,TKNWW-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,22,26,0.0,6501.0,3092.0,3409.0,0.0,0.0,3231.5,177.5,414.866,partially_blocked,physical_below_generation
2024-10-06,T_MOWWO-1,MOWWO-1,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,3032.5,0.0,3032.5,3032.5,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_MOWWO-2,MOWWO-2,moray_firth_offshore,Moray Firth Offshore,Scotland,mapped,48,0,48,0.0,2819.0,0.0,2819.0,2819.0,0.0,0.0,0.0,0.0,fully_blocked,outage
2024-10-06,T_WTMSO-1,WTMSO-1,,,,unmapped,48,6,42,0.0,3002.0,418.0,2584.0,0.0,0.0,2584.0,0.0,68.92399999999999,partially_blocked,physical_below_generation
2024-10-06,T_RCBKO-1,RCBKO-1,humber_offshore,Humber Offshore,England/Wales,mapped,48,19,29,0.0,3957.75,1638.5,2319.25,0.0,0.0,2319.25,0.0,261.299,partially_blocked,physical_below_generation
2024-10-06,T_WLNYO-4,WLNYO-4,,,,unmapped,48,27,21,0.0,5352.75,3385.25,1967.5,0.0,0.0,1967.5,0.0,254.43199999999996,partially_blocked,physical_below_generation
2024-10-06,T_HMGTO-1,HMGTO-1,,,,unmapped,48,11,37,0.0,2050.0,333.0,1717.0,0.0,0.0,1717.0,0.0,102.241,partially_blocked,physical_below_generation
2024-10-06,T_HMGTO-2,HMGTO-2,,,,unmapped,48,9,39,0.0,1957.5,263.0,1694.5,0.0,0.0,1683.5,11.0,99.238,partially_blocked,physical_below_generation
2024-10-06,T_LNCSW-2,LNCSO-2,,,,unmapped,48,10,38,0.0,1914.5,283.25,1631.25,0.0,0.0,1631.25,0.0,73.96799999999999,partially_blocked,physical_below_generation
2024-10-06,T_DDGNO-4,DDGNO-4,,,,unmapped,48,10,38,0.0,1918.5,391.5,1527.0,0.0,0.0,1527.0,0.0,26.973,partially_blocked,physical_below_generation
2024-10-06,T_LARYW-4,LARYO-4,,,,unmapped,48,21,27,0.0,2804.5,1284.0,1520.5,0.0,0.0,1333.5,187.0,241.53,partially_blocked,physical_below_generation
2024-10-06,T_LNCSW-1,LNCSO-1,,,,unmapped,48,9,39,0.0,1770.25,289.5,1480.75,0.0,0.0,1480.75,0.0,52.83,partially_blocked,physical_below_generation
2024-10-06,T_LARYW-3,LARYO-3,,,,unmapped,48,23,25,0.0,2876.5,1429.5,1447.0,0.0,0.0,1259.0,188.0,293.48,partially_blocked,physical_below_generation
2024-10-06,T_RMPNO-2,RMPNO-2,,,,unmapped,48,29,19,0.0,3574.5,2171.0,1403.5,0.0,0.0,1403.5,0.0,393.62,partially_blocked,physical_below_generation
2024-10-06,T_WDNSO-1,WDNSO-1,,,,unmapped,48,23,25,0.0,3023.5,1641.5,1382.0,0.0,0.0,1382.0,0.0,270.678,partially_blocked,physical_below_generation
2024-10-06,T_GANW-11,GAOFO-1,,,,unmapped,48,15,33,0.0,1897.5,597.5,1300.0,0.0,0.0,1300.0,0.0,43.69499999999998,partially_blocked,physical_below_generation
2024-10-06,T_BRBEO-1,BRBEO-1,,,,unmapped,48,29,19,0.0,3676.0,2390.25,1285.75,0.0,0.0,1285.75,0.0,403.804,partially_blocked,physical_below_generation
2024-10-06,T_RMPNO-1,RMPNO-1,,,,unmapped,48,30,18,0.0,3500.5,2215.5,1285.0,0.0,0.0,1285.0,0.0,428.331,partially_blocked,physical_below_generation
2024-10-06,T_SHRSW-2,SHRSO-2,,,,unmapped,48,18,30,0.0,2214.5,946.5,1268.0,0.0,0.0,1268.0,0.0,216.317,partially_blocked,physical_below_generation
2024-10-06,T_LARYW-2,LARYO-2,,,,unmapped,48,24,24,0.0,2701.5,1438.5,1263.0,0.0,0.0,1070.5,192.5,360.99,partially_blocked,physical_below_generation
2024-10-06,T_DDGNO-2,DDGNO-2,,,,unmapped,48,8,40,0.0,1474.0,241.5,1232.5,0.0,0.0,1232.5,0.0,11.313000000000002,partially_blocked,physical_below_generation
2024-10-06,T_SOKYW-1,SOKYW-1,,,,unmapped,48,0,48,0.0,1213.75,0.0,1213.75,0.0,0.0,1213.75,0.0,0.0,fully_blocked,physical_below_generation
2024-10-06,T_LARYW-1,LARYO-1,,,,unmapped,48,26,22,0.0,2713.5,1565.5,1148.0,0.0,0.0,976.5,171.5,415.49,partially_blocked,physical_below_generation
2024-10-06,T_DDGNO-3,DDGNO-3,,,,unmapped,48,25,23,0.0,2156.5,1099.0,1057.5,0.0,0.0,1057.5,0.0,223.63,partially_blocked,physical_below_generation
2024-10-06,T_GANW-13,GAOFO-3,,,,unmapped,48,22,26,0.0,1924.5,893.0,1031.5,0.0,0.0,1031.5,0.0,47.63999999999999,partially_blocked,physical_below_generation
